"wc2.1_10m_bio_1","wc2.1_10m_bio_12","wc2.1_10m_bio_13","wc2.1_10m_bio_14","wc2.1_10m_bio_15","wc2.1_10m_bio_4","wc2.1_10m_bio_5","wc2.1_10m_bio_6","cell","x","y","occ"
7.80525016784668,1997,224,107,20.2821750640869,707.604064941406,23.0967502593994,-5.21449995040894,569245,14.0833333333333,46.0833333333333,1
8.31663513183594,988,106,64,16.9577007293701,449.74755859375,19.2027492523193,0.198250010609627,476271,-1.58333333333334,53.25,1
12.8815212249756,742,100,23,29.9735813140869,636.277526855469,28.8442497253418,0.543749988079071,599434,5.58333333333331,43.75,1
10.8929786682129,1405,165,61,30.2194347381592,676.634033203125,25.5702495574951,-1.62899994850159,571374,8.91666666666666,45.9166666666667,1
9.35985374450684,1416,160,61,30.249979019165,648.370788574219,23.5839996337891,-2.78649997711182,569214,8.91666666666666,46.0833333333333,1
6.21845817565918,1636,193,100,23.0458221435547,605.805358886719,18.8969993591309,-4.45825004577637,556255,9.08333333333331,47.0833333333333,1
8.97103118896484,987,107,62,18.4683017730713,646.953796386719,23.3449993133545,-2.54075002670288,556244,7.25,47.0833333333333,1
4.25970840454102,999,93,69,8.57598972320557,614.834228515625,17.7019996643066,-6.54050016403198,567046,7.58333333333331,46.25,1
9.31196880340576,1134,110,77,10.9777526855469,639.738403320312,23.7387504577637,-1.80375003814697,564878,6.25,46.4166666666667,1
8.63588523864746,1033,109,67,15.3554162979126,630.551025390625,22.3787498474121,-2.48274993896484,551925,7.41666666666666,47.4166666666667,1
8.38442707061768,1148,120,76,13.7899684906006,624.519348144531,22.0197505950928,-2.64800000190735,551926,7.58333333333331,47.4166666666667,1
6.15345811843872,1383,132,99,8.35721683502197,618.623474121094,19.6415004730225,-4.50124979019165,558400,6.58333333333331,46.9166666666667,1
10.1188230514526,1354,154,64,28.4062957763672,657.655395507812,24.492000579834,-2.17974996566772,569213,8.75,46.0833333333333,1
7.70277070999146,1203,115,84,8.73415660858154,620.014526367188,21.2185001373291,-2.84225010871887,558401,6.75,46.9166666666667,1
5.01805210113525,1393,141,95,11.9209594726562,612.757507324219,18.4522495269775,-5.82474994659424,564883,7.08333333333331,46.4166666666667,1
7.5995626449585,1217,128,81,13.4166021347046,617.225830078125,21.0814990997314,-3.20574998855591,554085,7.41666666666666,47.25,1
8.45691680908203,1240,129,83,12.0292367935181,649.627380371094,23.0419998168945,-3.04274988174438,562721,6.75,46.5833333333333,1
6.98403120040894,1211,129,83,14.4657402038574,606.747314453125,20.4337501525879,-3.91700005531311,560567,7.75,46.75,1
9.35426044464111,935,95,58,16.3660202026367,644.770812988281,23.613000869751,-1.63625001907349,558402,6.91666666666666,46.9166666666667,1
4.64471864700317,1198,113,83,8.6750020980835,602.645080566406,17.7332496643066,-5.94775009155273,562726,7.58333333333331,46.5833333333333,1
8.15093803405762,1109,123,72,17.2273769378662,642.486572265625,22.4152507781982,-3.61800003051758,560566,7.58333333333331,46.75,1
9.15165615081787,1172,118,80,11.0884571075439,648.487976074219,23.7357501983643,-2.08975005149841,560560,6.58333333333331,46.75,1
6.62955236434937,1391,131,100,8.44715023040771,619.810852050781,20.1827507019043,-4.01049995422363,560559,6.41666666666666,46.75,1
8.97072887420654,1172,126,77,15.207820892334,646.238891601562,23.2415008544922,-2.62975001335144,554087,7.75,47.25,1
8.22399997711182,1204,129,80,14.5055923461914,628.357299804688,22.0282497406006,-2.96050000190735,554086,7.58333333333331,47.25,1
5.73161458969116,1461,144,106,10.2820615768433,615.43115234375,19.1412506103516,-4.74249982833862,562718,6.25,46.5833333333333,1
5.97738552093506,1046,104,70,12.127799987793,624.545715332031,19.9672508239746,-5.36175012588501,567045,7.41666666666666,46.25,1
9.52014636993408,1067,107,70,12.1963453292847,652.640686035156,24.044750213623,-2.00125002861023,549767,7.75,47.5833333333333,1
8.85750007629395,1131,115,77,12.6707935333252,648.614379882812,23.3209991455078,-2.41925001144409,560561,6.75,46.75,1
5.95497894287109,1235,124,84,12.6502752304077,626.612731933594,19.6669998168945,-5.17799997329712,569203,7.08333333333331,46.0833333333333,1
4.66521883010864,1722,198,106,20.9189777374268,580.009521484375,16.7872505187988,-5.54274988174438,556256,9.25,47.0833333333333,1
6.51836442947388,1217,148,73,26.513557434082,620.069946289062,19.9589996337891,-5.19175004959106,558418,9.58333333333331,46.9166666666667,1
7.50259399414062,1379,153,57,30.5282745361328,616.015075683594,21.1052494049072,-4.00549983978271,569215,9.08333333333331,46.0833333333333,1
6.97714567184448,1434,156,61,29.6852569580078,612.873962402344,20.4412498474121,-4.42500019073486,567055,9.08333333333331,46.25,1
6.33696889877319,1546,175,94,22.1285209655762,599.704956054688,19.1014995574951,-4.19425010681152,558412,8.58333333333331,46.9166666666667,1
3.03302097320557,1433,146,73,22.4052448272705,565.577514648438,15.3175001144409,-7.0789999961853,564893,8.75,46.4166666666667,1
0.0542083084583282,1034,95,75,5.90740346908569,560.5849609375,11.9569997787476,-9.48499965667725,564887,7.75,46.4166666666667,1
7.92505216598511,943,105,59,16.2995262145996,669.239135742188,22.7099990844727,-3.88800001144409,547612,8.58333333333331,47.75,1
8.87502098083496,1045,108,68,12.9665145874023,675.595336914062,23.8579998016357,-2.9467499256134,549771,8.41666666666666,47.5833333333333,1
9.10467720031738,972,109,59,17.603422164917,680.822509765625,23.8247489929199,-2.6397500038147,549772,8.58333333333331,47.5833333333333,1
7.82233333587646,1039,103,67,13.4344615936279,667.835632324219,22.9237499237061,-4.21374988555908,547611,8.41666666666666,47.75,1
9.18517684936523,937,98,57,18.5485591888428,654.9912109375,23.7977504730225,-2.33424997329712,558403,7.08333333333331,46.9166666666667,1
-1.85995829105377,904,81,70,4.41026401519775,540.783630371094,9.28474998474121,-11.1052503585815,564888,7.91666666666666,46.4166666666667,1
6.4790210723877,1251,120,87,8.95996856689453,623.189147949219,20.1149997711182,-4.43800020217896,556242,6.91666666666666,47.0833333333333,1
8.77840614318848,1001,111,62,19.8636741638184,654.897644042969,23.4257507324219,-3.01125001907349,558404,7.25,46.9166666666667,1
8.11781215667725,1118,119,73,16.0977935791016,651.764465332031,22.8090000152588,-3.68125009536743,560563,7.08333333333331,46.75,1
9.56052112579346,1314,149,55,30.2629737854004,644.241271972656,23.5792503356934,-2.28049993515015,571375,9.08333333333331,45.9166666666667,1
8.94130229949951,1350,151,88,19.2572441101074,649.468505859375,23.1817493438721,-2.80100011825562,556250,8.25,47.0833333333333,1
8.93204116821289,1245,131,83,13.6541604995728,651.389831542969,23.3889999389648,-2.72024989128113,554088,7.91666666666666,47.25,1
8.91893768310547,1089,124,68,20.1299858093262,648.960998535156,23.3449993133545,-2.83275008201599,556246,7.58333333333331,47.0833333333333,1
6.51346874237061,1254,122,87,9.59429740905762,618.03857421875,19.9899997711182,-4.29524993896484,554083,7.08333333333331,47.25,1
8.99062538146973,1306,134,91,9.66544723510742,613.535522460938,22.3062496185303,-1.22374999523163,564881,6.75,46.4166666666667,1
4.25047922134399,1419,147,95,15.3468704223633,583.0908203125,16.831750869751,-5.95599985122681,560570,8.25,46.75,1
2.99559378623962,1351,137,73,20.3430461883545,571.811706542969,15.4549999237061,-7.05824995040894,564892,8.58333333333331,46.4166666666667,1
5.68130207061768,1294,139,64,25.3936100006104,585.153625488281,18.7402496337891,-4.89699983596802,567052,8.58333333333331,46.25,1
5.84744787216187,1513,163,72,26.6834335327148,597.765625,19.0147495269775,-5.19875001907349,564894,8.91666666666666,46.4166666666667,1
8.42283344268799,1367,149,94,16.8429260253906,637.139465332031,22.4717502593994,-3.15450000762939,556249,8.08333333333331,47.0833333333333,1
7.16793727874756,1463,162,94,19.5391578674316,607.105529785156,20.3659992218018,-3.62474989891052,558410,8.25,46.9166666666667,1
6.86704158782959,1322,126,96,9.51865673065186,632.570251464844,20.7607498168945,-4.34999990463257,567042,6.91666666666666,46.25,1
6.94739580154419,1213,126,79,13.0323429107666,632.052856445312,21.04075050354,-4.47674989700317,560564,7.25,46.75,1
8.44139575958252,1079,124,67,20.4081211090088,648.443054199219,22.8910007476807,-3.34325003623962,558405,7.41666666666666,46.9166666666667,1
5.95920848846436,1267,128,86,10.974142074585,610.076843261719,19.3722496032715,-4.84849977493286,560565,7.41666666666666,46.75,1
7.49346876144409,1135,113,78,11.0040330886841,625.7314453125,21.1972503662109,-3.39800000190735,556243,7.08333333333331,47.0833333333333,1
0.666354179382324,1000,93,69,9.70375633239746,559.701965332031,12.5532503128052,-9.28975009918213,564889,8.08333333333331,46.4166666666667,1
9.73855209350586,1039,103,71,13.1401262283325,658.217346191406,25.07200050354,-1.92524993419647,567037,6.08333333333331,46.25,1
1.23441660404205,1451,142,85,16.2000217437744,565.7841796875,13.3225002288818,-8.52324962615967,562732,8.58333333333331,46.5833333333333,1
4.82067680358887,1407,140,96,11.6238880157471,604.304382324219,18.1092491149902,-5.71575021743774,567043,7.08333333333331,46.25,1
6.49484348297119,1321,132,89,10.5575284957886,631.094116210938,20.4902496337891,-4.88124990463257,562723,7.08333333333331,46.5833333333333,1
8.48230171203613,1286,129,88,11.4308929443359,654.964172363281,23.357250213623,-3.28800010681152,549769,8.08333333333331,47.5833333333333,1
9.05214595794678,1124,110,76,11.6618375778198,671.624572753906,24.1902503967285,-2.79399991035461,549770,8.25,47.5833333333333,1
9.28498935699463,1172,122,77,12.8078985214233,671.23193359375,24.2544994354248,-2.55999994277954,551930,8.25,47.4166666666667,1
8.54177093505859,1323,131,91,10.5949974060059,643.152587890625,22.9092502593994,-2.90424990653992,551928,7.91666666666666,47.4166666666667,1
1.26385414600372,1485,150,72,22.7502460479736,553.193969726562,13.080249786377,-8.99899959564209,564895,9.08333333333331,46.4166666666667,1
9.02431201934814,1251,125,85,11.0588788986206,659.499389648438,23.8215007781982,-2.69350004196167,551929,8.08333333333331,47.4166666666667,1
8.65120792388916,1311,141,87,15.7867908477783,648.557678222656,22.9047508239746,-2.91199994087219,554090,8.25,47.25,1
10.6573753356934,1314,155,63,27.9559326171875,684.375122070312,25.6297492980957,-2.23550009727478,571373,8.75,45.9166666666667,1
6.99863529205322,1239,126,84,11.3359661102295,614.10302734375,20.3419990539551,-3.69724988937378,554084,7.25,47.25,1
1.04072916507721,1610,163,87,19.0896663665771,555.262451171875,12.7797498703003,-8.90625,562734,8.91666666666666,46.5833333333333,1
6.73284387588501,1443,156,64,28.3420104980469,601.731567382812,20.0575008392334,-4.39575004577637,567054,8.91666666666666,46.25,1
10.2001457214355,805,86,49,18.3500595092773,656.544555664062,24.8255004882812,-1.49024999141693,549766,7.58333333333331,47.5833333333333,1
8.30052089691162,1275,130,87,11.6939382553101,627.510070800781,22.1672496795654,-2.84750008583069,551927,7.75,47.4166666666667,1
9.0737190246582,1137,124,73,16.1004657745361,670.363525390625,23.7840003967285,-2.68475008010864,551931,8.41666666666666,47.4166666666667,1
2.43485403060913,1071,115,47,27.268856048584,597.834838867188,15.4292497634888,-9.29975032806396,567058,9.58333333333331,46.25,1
7.78295850753784,1479,172,87,23.9517307281494,624.292846679688,21.0852508544922,-3.31025004386902,556252,8.58333333333331,47.0833333333333,1
8.08045864105225,1216,135,51,30.7957401275635,641.513122558594,22.0657501220703,-4.25274991989136,567057,9.41666666666666,46.25,1
4.75457286834717,1339,138,93,13.9079561233521,590.002380371094,17.5162506103516,-5.55149984359741,560569,8.08333333333331,46.75,1
-0.221312448382378,1170,124,59,21.81077003479,600.377014160156,12.5987501144409,-11.6742496490479,564898,9.58333333333331,46.4166666666667,1
9.12448978424072,950,113,56,22.6528854370117,684.617126464844,23.7779998779297,-2.57249999046326,549773,8.75,47.5833333333333,1
6.18873929977417,1315,125,93,8.55684661865234,622.3017578125,19.7967491149902,-4.71999979019165,556241,6.75,47.0833333333333,1
8.23842716217041,1076,108,72,12.2216567993164,627.094665527344,22.0052509307861,-2.78649997711182,551924,7.25,47.4166666666667,1
8.5535831451416,1032,100,69,10.7714204788208,636.009338378906,22.6717491149902,-2.57100009918213,551923,7.08333333333331,47.4166666666667,1
5.86508321762085,1273,132,90,13.4237403869629,594.841003417969,18.8745002746582,-4.65000009536743,560568,7.91666666666666,46.75,1
6.98445844650269,1208,114,84,9.01815414428711,623.344604492188,20.6707496643066,-3.90899991989136,554082,6.91666666666666,47.25,1
8.5142707824707,1246,122,85,9.65816497802734,638.926696777344,22.8665008544922,-2.57649993896484,562719,6.41666666666666,46.5833333333333,1
9.61105251312256,1181,123,79,11.9821376800537,656.307312011719,24.4672508239746,-1.80274999141693,562720,6.58333333333331,46.5833333333333,1
3.89255213737488,674,80,27,34.656551361084,646.033325195312,17.9610004425049,-8.9977502822876,567061,10.0833333333333,46.25,1
-1.87070834636688,722,67,52,7.69461536407471,567.518615722656,9.92850017547607,-11.4212503433228,569207,7.75,46.0833333333333,1
6.50042724609375,1371,131,99,8.2822961807251,625.390380859375,20.1622505187988,-4.3587498664856,558399,6.41666666666666,46.9166666666667,1
3.63100004196167,879,83,64,9.5600471496582,603.835144042969,17.0109996795654,-6.98199987411499,567048,7.91666666666666,46.25,1
7.66354179382324,1241,140,61,27.2947483062744,614.69140625,21.4232501983643,-3.69700002670288,569212,8.58333333333331,46.0833333333333,1
-2.93028140068054,594,54,44,7.23887300491333,552.109558105469,8.27674961090088,-12.0625,569208,7.91666666666666,46.0833333333333,1
10.0162391662598,1050,100,73,11.2942981719971,633.822326660156,24.423999786377,-1.27149999141693,549757,6.08333333333331,47.5833333333333,1
4.82058334350586,1259,122,85,10.1723346710205,607.219482421875,18.0602493286133,-5.88824987411499,562725,7.41666666666666,46.5833333333333,1
7.79727077484131,1301,122,92,9.38902950286865,627.021789550781,21.5332508087158,-3.11199998855591,558397,6.08333333333331,46.9166666666667,1
8.13464546203613,1173,120,82,11.9984560012817,620.248291015625,21.8037490844727,-2.69574999809265,547601,6.75,47.75,1
1.68442714214325,1461,150,68,24.3164806365967,573.910583496094,14.0364999771118,-9.0629997253418,564896,9.25,46.4166666666667,1
4.74475002288818,1385,151,57,29.71875,597.391540527344,17.8645000457764,-6.65100002288818,567056,9.25,46.25,1
1.55362498760223,943,91,63,11.7075023651123,571.672302246094,13.9969997406006,-8.31700038909912,567049,8.08333333333331,46.25,1
9.49096870422363,1107,105,78,10.0299501419067,637.649047851562,23.9987506866455,-1.90324997901917,551919,6.41666666666666,47.4166666666667,1
9.63671875,1058,105,75,11.6434698104858,639.804565429688,24.5617504119873,-2.04874992370605,547599,6.41666666666666,47.75,1
9.19490623474121,1171,109,82,9.77226638793945,629.643676757812,23.261999130249,-1.92199993133545,554078,6.25,47.25,1
9.82678127288818,1156,108,80,10.8050765991211,630.887329101562,23.8285007476807,-1.33675003051758,554077,6.08333333333331,47.25,1
10.4856462478638,1089,105,74,11.7030754089355,633.633422851562,24.5357494354248,-0.77700001001358,554076,5.91666666666666,47.25,1
6.83144807815552,1378,164,83,23.7223300933838,606.538757324219,19.7205009460449,-4.05574989318848,556257,9.41666666666666,47.0833333333333,1
8.8733434677124,1032,118,63,21.0464992523193,647.303161621094,23.2509994506836,-2.80224990844727,556245,7.41666666666666,47.0833333333333,1
2.86769771575928,1376,138,90,13.9323768615723,607.658142089844,16.0672492980957,-7.49275016784668,569204,7.25,46.0833333333333,1
6.08629179000854,1372,160,73,26.9340705871582,619.998352050781,19.5442504882812,-5.66725015640259,560577,9.41666666666666,46.75,1
5.00361442565918,1223,122,81,12.293833732605,617.507263183594,18.6227493286133,-6.02024984359741,567044,7.25,46.25,1
7.33579158782959,1298,134,86,11.7817420959473,644.595336914062,21.8152503967285,-4.39524984359741,562722,6.91666666666666,46.5833333333333,1
4.59812498092651,1361,137,91,11.6155948638916,604.256774902344,17.7945003509521,-5.98000001907349,562724,7.25,46.5833333333333,1
9.23441696166992,1334,152,82,21.8373966217041,644.799987792969,23.1062507629395,-2.16424989700317,556251,8.41666666666666,47.0833333333333,1
-0.08027084171772,666,78,37,23.7518501281738,612.790771484375,12.8472499847412,-11.4329996109009,562743,10.4166666666667,46.5833333333333,1
0.638239622116089,1089,101,70,11.7949924468994,564.975402832031,12.7814998626709,-9.11149978637695,564890,8.25,46.4166666666667,1
9.87033367156982,1016,99,68,12.9158163070679,652.988037109375,25.0340003967285,-1.74724996089935,567038,6.25,46.25,1
8.9763126373291,1098,106,74,12.9031705856323,652.743713378906,24.2145004272461,-2.78524994850159,569197,6.08333333333331,46.0833333333333,1
2.77962493896484,932,85,67,6.96960401535034,602.422424316406,15.8629999160767,-7.63325023651123,567047,7.75,46.25,1
8.6973123550415,1291,127,90,10.4153690338135,649.766418457031,23.33424949646,-2.89199995994568,549768,7.91666666666666,47.5833333333333,1
-0.242083370685577,1192,118,79,12.537652015686,588.011474609375,12.1847496032715,-9.91250038146973,569205,7.41666666666666,46.0833333333333,1
2.12510418891907,1574,163,97,16.5132884979248,559.032592773438,13.9107503890991,-7.56825017929077,560572,8.58333333333331,46.75,1
8.65970802307129,1313,138,89,13.4965677261353,649.799926757812,23.0927505493164,-3.00699996948242,554089,8.08333333333331,47.25,1
9.42286491394043,891,86,59,10.9895076751709,646.143310546875,23.929500579834,-1.9889999628067,549763,7.08333333333331,47.5833333333333,1
8.39759349822998,1314,136,90,10.2713212966919,628.761169433594,22.1762504577637,-2.5402500629425,564882,6.91666666666666,46.4166666666667,1
9.38729190826416,1100,107,75,12.7380800247192,653.293701171875,24.3624992370605,-2.34074997901917,569196,5.91666666666666,46.0833333333333,1
7.12670850753784,1329,128,92,10.7796974182129,625.940673828125,21.0139999389648,-3.71449995040894,567036,5.91666666666666,46.25,1
0.48531249165535,1523,151,87,16.6486740112305,554.940795898438,12.2442502975464,-9.17300033569336,562733,8.75,46.5833333333333,1
8.61009407043457,1135,110,75,12.3986387252808,650.755432128906,23.7387504577637,-3.23375010490417,569198,6.25,46.0833333333333,1
1.85429167747498,1698,174,110,15.5900936126709,597.009399414062,14.8245000839233,-8.06424999237061,569202,6.91666666666666,46.0833333333333,1
8.10138511657715,1265,138,85,15.6549425125122,632.797729492188,22.0782508850098,-3.30124998092651,556247,7.75,47.0833333333333,1
8.32377052307129,1151,131,74,18.7203712463379,642.259765625,22.5987491607666,-3.40124988555908,558406,7.58333333333331,46.9166666666667,1
9.81528091430664,1026,126,54,29.2734889984131,661.37109375,23.3022499084473,-0.798749983310699,549777,9.41666666666666,47.5833333333333,1
9.39672946929932,970,120,51,28.1605930328369,678.044738769531,23.6172504425049,-1.91349995136261,549776,9.25,47.5833333333333,1
8.61068725585938,1070,100,74,9.55023384094238,636.664611816406,22.8167495727539,-2.56625008583069,551922,6.91666666666666,47.4166666666667,1
4.74453115463257,1511,155,105,12.7023992538452,609.844909667969,18.2547492980957,-5.90899991989136,567041,6.75,46.25,1
-0.637218713760376,1592,164,99,16.2169742584229,575.244873046875,11.3652496337891,-9.89074993133545,571363,7.08333333333331,45.9166666666667,1
2.41759371757507,1293,128,85,11.4657955169678,589.810974121094,15.1120004653931,-7.66200017929077,564885,7.41666666666666,46.4166666666667,1
11.4452600479126,767,83,43,20.0252246856689,545.75439453125,25.2002506256104,1.50199997425079,564842,0.25,46.4166666666667,1
14.6828126907349,581,81,14,40.7970237731934,593.418579101562,28.5213241577148,3.81617641448975,614587,11.0833333333333,42.5833333333333,1
14.7892179489136,612,85,16,39.5305976867676,600.720886230469,28.8682460784912,3.82606625556946,612426,10.9166666666667,42.75,1
14.914870262146,630,89,17,39.9580535888672,616.926147460938,30.0849628448486,3.14260649681091,612427,11.0833333333333,42.75,1
9.52486419677734,636,77,21,36.451602935791,655.819030761719,25.7887496948242,-1.84975004196167,636098,-3.75,40.9166666666667,1
11.2074375152588,657,66,47,11.0340747833252,579.1572265625,25.4087505340576,0.653750002384186,549730,1.58333333333331,47.5833333333333,1
11.4838123321533,957,126,44,26.7546730041504,658.108459472656,27.6007499694824,-0.862250030040741,590791,5.08333333333331,44.4166666666667,1
13.5877809524536,734,94,29,29.2038440704346,645.687744140625,28.9377498626709,2.0404999256134,605950,11.5833333333333,43.25,1
13.9974584579468,772,100,32,28.4136238098145,629.69189453125,28.9619998931885,2.36199998855591,603787,11.0833333333333,43.4166666666667,1
14.6198644638062,668,103,22,34.9501953125,641.559509277344,29.8365001678467,2.17925000190735,601591,5.08333333333331,43.5833333333333,1
13.6951875686646,800,117,32,31.4338912963867,695.283813476562,30.746000289917,-0.0580000020563602,595111,5.08333333333331,44.0833333333333,1
14.1924142837524,807,132,17,44.6438598632812,571.065490722656,26.4317932128906,3.66684794425964,599444,7.25,43.75,1
10.4843225479126,894,120,28,31.4476051330566,585.2900390625,23.1162490844727,0.367000013589859,597285,7.41666666666666,43.9166666666667,1
15.120867729187,655,108,18,39.0447235107422,610.079895019531,28.7585830688477,3.6501362323761,603749,4.75,43.4166666666667,1
13.7936143875122,799,113,13,40.6909141540527,536.816833496094,26.4502506256104,3.81150007247925,605919,6.41666666666666,43.25,1
11.0558128356934,954,121,42,25.3837623596191,654.253051757812,27.2140007019043,-1.27149999141693,592952,5.25,44.25,1
13.9420518875122,746,106,14,37.9457206726074,569.006958007812,27.6947498321533,2.93350005149841,603758,6.25,43.4166666666667,1
13.5113649368286,847,134,36,34.5512924194336,651.160400390625,29.1564998626709,1.31449997425079,592948,4.58333333333331,44.25,1
3.02448964118958,1209,131,58,21.1457996368408,621.355041503906,17.0394992828369,-7.41849994659424,586481,6.75,44.75,1
14.5318126678467,765,125,28,36.2859687805176,664.572570800781,30.4564990997314,1.8309999704361,597269,4.75,43.9166666666667,1
12.9663543701172,789,111,29,30.3356075286865,668.563232421875,29.445499420166,-0.130500003695488,597272,5.25,43.9166666666667,1
15.0084857940674,658,110,18,40.0259132385254,611.539672851562,28.4699192047119,3.72439026832581,603748,4.58333333333331,43.4166666666667,1
9.89212512969971,912,119,30,30.2855968475342,593.760498046875,24.076000213623,-1.09724998474121,599440,6.58333333333331,43.75,1
